Index,id,date,price,zipcode,month,season,zip_season,price_median,sale_type,sale_price,profit
590,387000190,2015-04-30,"535,000.00",98146,4,spring,98146_spring,"331,750.00",2,"588,500.00","53,500.00"
591,1721800190,2015-04-09,"300,000.00",98146,4,spring,98146_spring,"331,750.00",1,"390,000.00","90,000.00"
592,7642200095,2015-03-09,"230,000.00",98146,3,spring,98146_spring,"331,750.00",1,"299,000.00","69,000.00"
593,7889601870,2015-04-07,"281,500.00",98146,4,spring,98146_spring,"331,750.00",1,"365,950.00","84,450.00"
594,123039642,2015-05-01,"540,000.00",98146,5,spring,98146_spring,"331,750.00",2,"594,000.00","54,000.00"
595,7454001060,2015-04-08,"295,000.00",98146,4,spring,98146_spring,"331,750.00",1,"383,500.00","88,500.00"
596,1591600307,2015-05-11,"360,000.00",98146,5,spring,98146_spring,"331,750.00",2,"396,000.00","36,000.00"
597,7784000180,2015-05-05,"625,000.00",98146,5,spring,98146_spring,"331,750.00",2,"687,500.00","62,500.00"
598,2895600090,2015-04-07,"355,200.00",98146,4,spring,98146_spring,"331,750.00",2,"390,720.00","35,520.00"
599,3883800011,2015-04-08,"219,900.00",98146,4,spring,98146_spring,"331,750.00",1,"285,870.00","65,970.00"
600,2586800210,2015-04-21,"425,000.00",98146,4,spring,98146_spring,"331,750.00",2,"467,500.00","42,500.00"
601,723049274,2015-04-17,"330,000.00",98146,4,spring,98146_spring,"331,750.00",1,"429,000.00","99,000.00"
602,8151600142,2015-05-12,"319,950.00",98146,5,spring,98146_spring,"331,750.00",1,"415,935.00","95,985.00"
603,1721801010,2015-04-24,"302,100.00",98146,4,spring,98146_spring,"331,750.00",1,"392,730.00","90,630.00"
604,6329000705,2015-04-02,"545,000.00",98146,4,spring,98146_spring,"331,750.00",2,"599,500.00","54,500.00"
605,8118600025,2015-03-31,"552,500.00",98146,3,spring,98146_spring,"331,750.00",2,"607,750.00","55,250.00"
606,7520000616,2015-03-09,"325,000.00",98146,3,spring,98146_spring,"331,750.00",1,"422,500.00","97,500.00"
607,8151600610,2014-05-22,"235,750.00",98146,5,spring,98146_spring,"331,750.00",1,"306,475.00","70,725.00"
608,7973202712,2015-03-24,"130,000.00",98146,3,spring,98146_spring,"331,750.00",1,"169,000.00","39,000.00"
609,254000695,2015-05-08,"410,000.00",98146,5,spring,98146_spring,"331,750.00",2,"451,000.00","41,000.00"
610,123039346,2015-04-30,"335,000.00",98146,4,spring,98146_spring,"331,750.00",2,"368,500.00","33,500.00"
611,1223039195,2015-05-08,"465,000.00",98146,5,spring,98146_spring,"331,750.00",2,"511,500.00","46,500.00"
612,7774200070,2015-04-08,"725,000.00",98146,4,spring,98146_spring,"331,750.00",2,"797,500.00","72,500.00"
613,8859000045,2015-04-24,"545,000.00",98146,4,spring,98146_spring,"331,750.00",2,"599,500.00","54,500.00"
614,7520000695,2015-04-21,"251,000.00",98146,4,spring,98146_spring,"331,750.00",1,"326,300.00","75,300.00"
615,623049094,2014-05-16,"180,000.00",98146,5,spring,98146_spring,"331,750.00",1,"234,000.00","54,000.00"
616,254000075,2014-05-19,"368,000.00",98146,5,spring,98146_spring,"331,750.00",2,"404,800.00","36,800.00"
617,8098400135,2014-05-13,"385,000.00",98146,5,spring,98146_spring,"331,750.00",2,"423,500.00","38,500.00"
618,8118600155,2015-03-18,"599,950.00",98146,3,spring,98146_spring,"331,750.00",2,"659,945.00","59,995.00"
619,1591600676,2015-03-11,"246,000.00",98146,3,spring,98146_spring,"331,750.00",1,"319,800.00","73,800.00"
620,723049158,2015-03-13,"135,000.00",98146,3,spring,98146_spring,"331,750.00",1,"175,500.00","40,500.00"
621,7779200355,2015-04-22,"950,000.00",98146,4,spring,98146_spring,"331,750.00",2,"1,045,000.00","95,000.00"
622,7211400760,2014-05-28,"277,000.00",98146,5,spring,98146_spring,"331,750.00",1,"360,100.00","83,100.00"
623,9357000635,2015-03-23,"345,000.00",98146,3,spring,98146_spring,"331,750.00",2,"379,500.00","34,500.00"
624,2414600255,2015-04-03,"336,750.00",98146,4,spring,98146_spring,"331,750.00",2,"370,425.00","33,675.00"
625,8731000010,2014-05-15,"343,000.00",98146,5,spring,98146_spring,"331,750.00",2,"377,300.00","34,300.00"
626,7211400525,2014-05-30,"249,950.00",98146,5,spring,98146_spring,"331,750.00",1,"324,935.00","74,985.00"
627,2895600420,2015-04-21,"384,500.00",98146,4,spring,98146_spring,"331,750.00",2,"422,950.00","38,450.00"
628,7784400130,2014-05-05,"497,300.00",98146,5,spring,98146_spring,"331,750.00",2,"547,030.00","49,730.00"
629,6341000020,2015-03-04,"226,000.00",98146,3,spring,98146_spring,"331,750.00",1,"293,800.00","67,800.00"
630,6329000050,2015-03-10,"641,500.00",98146,3,spring,98146_spring,"331,750.00",2,"705,650.00","64,150.00"
631,6303400460,2015-03-30,"197,000.00",98146,3,spring,98146_spring,"331,750.00",1,"256,100.00","59,100.00"
632,1591600527,2015-04-23,"333,500.00",98146,4,spring,98146_spring,"331,750.00",2,"366,850.00","33,350.00"
633,723049530,2015-05-05,"126,500.00",98146,5,spring,98146_spring,"331,750.00",1,"164,450.00","37,950.00"
634,7784400185,2015-04-21,"499,000.00",98146,4,spring,98146_spring,"331,750.00",2,"548,900.00","49,900.00"
635,5269200050,2015-03-05,"175,000.00",98146,3,spring,98146_spring,"331,750.00",1,"227,500.00","52,500.00"
636,7454001405,2015-04-03,"387,500.00",98146,4,spring,98146_spring,"331,750.00",2,"426,250.00","38,750.00"
637,7520000020,2014-05-23,"244,000.00",98146,5,spring,98146_spring,"331,750.00",1,"317,200.00","73,200.00"
638,6329000185,2015-03-29,"540,000.00",98146,3,spring,98146_spring,"331,750.00",2,"594,000.00","54,000.00"
639,7889601300,2015-04-21,"268,000.00",98146,4,spring,98146_spring,"331,750.00",1,"348,400.00","80,400.00"
640,9357000650,2014-05-27,"535,000.00",98146,5,spring,98146_spring,"331,750.00",2,"588,500.00","53,500.00"
641,2407000110,2015-04-14,"275,000.00",98146,4,spring,98146_spring,"331,750.00",1,"357,500.00","82,500.00"
642,7211400615,2014-05-15,"217,450.00",98146,5,spring,98146_spring,"331,750.00",1,"282,685.00","65,235.00"
643,1721801280,2015-03-04,"230,000.00",98146,3,spring,98146_spring,"331,750.00",1,"299,000.00","69,000.00"
644,723049219,2015-03-25,"210,000.00",98146,3,spring,98146_spring,"331,750.00",1,"273,000.00","63,000.00"
645,7907600100,2015-04-21,"287,500.00",98146,4,spring,98146_spring,"331,750.00",1,"373,750.00","86,250.00"
646,9322800210,2014-05-20,"879,950.00",98146,5,spring,98146_spring,"331,750.00",2,"967,945.00","87,995.00"
647,49000051,2015-03-16,"350,000.00",98146,3,spring,98146_spring,"331,750.00",2,"385,000.00","35,000.00"
648,123039147,2015-03-19,"464,950.00",98146,3,spring,98146_spring,"331,750.00",2,"511,445.00","46,495.00"
649,7694600201,2015-03-22,"300,000.00",98146,3,spring,98146_spring,"331,750.00",1,"390,000.00","90,000.00"
650,7211400535,2015-03-23,"275,500.00",98146,3,spring,98146_spring,"331,750.00",1,"358,150.00","82,650.00"
651,284000025,2015-04-20,"1,410,000.00",98146,4,spring,98146_spring,"331,750.00",2,"1,551,000.00","141,000.00"
652,723049434,2015-04-08,"369,950.00",98146,4,spring,98146_spring,"331,750.00",2,"406,945.00","36,995.00"
653,254000241,2015-03-24,"540,000.00",98146,3,spring,98146_spring,"331,750.00",2,"594,000.00","54,000.00"
654,7694200070,2014-05-21,"334,990.00",98146,5,spring,98146_spring,"331,750.00",2,"368,489.00","33,499.00"
655,8151600973,2015-04-06,"375,000.00",98146,4,spring,98146_spring,"331,750.00",2,"412,500.00","37,500.00"
656,6600060140,2015-03-23,"392,000.00",98146,3,spring,98146_spring,"331,750.00",2,"431,200.00","39,200.00"
657,6600060150,2015-03-12,"392,000.00",98146,3,spring,98146_spring,"331,750.00",2,"431,200.00","39,200.00"
658,7694200090,2015-05-04,"350,000.00",98146,5,spring,98146_spring,"331,750.00",2,"385,000.00","35,000.00"
659,3793500160,2015-03-12,"323,000.00",98038,3,spring,98038_spring,"349,950.00",1,"419,900.00","96,900.00"
660,2310030510,2015-04-22,"320,000.00",98038,4,spring,98038_spring,"349,950.00",1,"416,000.00","96,000.00"
661,2022069200,2015-05-05,"455,000.00",98038,5,spring,98038_spring,"349,950.00",2,"500,500.00","45,500.00"
662,5104530560,2015-04-01,"208,633.00",98038,4,spring,98038_spring,"349,950.00",1,"271,222.90","62,589.90"
663,1545808560,2015-04-03,"245,000.00",98038,4,spring,98038_spring,"349,950.00",1,"318,500.00","73,500.00"
664,822079033,2015-04-22,"350,000.00",98038,4,spring,98038_spring,"349,950.00",2,"385,000.00","35,000.00"
665,1545807610,2015-04-29,"270,500.00",98038,4,spring,98038_spring,"349,950.00",1,"351,650.00","81,150.00"
666,1545804340,2015-04-09,"240,000.00",98038,4,spring,98038_spring,"349,950.00",1,"312,000.00","72,000.00"
667,2310000240,2015-03-13,"275,000.00",98038,3,spring,98038_spring,"349,950.00",1,"357,500.00","82,500.00"
668,9406520830,2015-03-26,"314,950.00",98038,3,spring,98038_spring,"349,950.00",1,"409,435.00","94,485.00"
669,1442800370,2015-04-15,"189,950.00",98038,4,spring,98038_spring,"349,950.00",1,"246,935.00","56,985.00"
670,2025700860,2015-04-14,"287,000.00",98038,4,spring,98038_spring,"349,950.00",1,"373,100.00","86,100.00"
671,5416510060,2015-03-06,"367,000.00",98038,3,spring,98038_spring,"349,950.00",2,"403,700.00","36,700.00"
672,8856971000,2015-04-06,"245,000.00",98038,4,spring,98038_spring,"349,950.00",1,"318,500.00","73,500.00"
673,922069139,2015-04-14,"260,000.00",98038,4,spring,98038_spring,"349,950.00",1,"338,000.00","78,000.00"
674,1545804460,2015-04-01,"294,000.00",98038,4,spring,98038_spring,"349,950.00",1,"382,200.00","88,200.00"
675,5088500310,2015-03-12,"435,000.00",98038,3,spring,98038_spring,"349,950.00",2,"478,500.00","43,500.00"
676,5104510240,2014-05-19,"339,000.00",98038,5,spring,98038_spring,"349,950.00",1,"440,700.00","101,700.00"
677,1545802830,2015-03-09,"258,500.00",98038,3,spring,98038_spring,"349,950.00",1,"336,050.00","77,550.00"
678,2215902010,2014-05-07,"275,000.00",98038,5,spring,98038_spring,"349,950.00",1,"357,500.00","82,500.00"
679,5104510340,2015-05-04,"358,000.00",98038,5,spring,98038_spring,"349,950.00",2,"393,800.00","35,800.00"
680,5104531580,2015-04-16,"490,000.00",98038,4,spring,98038_spring,"349,950.00",2,"539,000.00","49,000.00"
681,2591720070,2014-05-02,"482,000.00",98038,5,spring,98038_spring,"349,950.00",2,"530,200.00","48,200.00"
682,1822079046,2015-05-04,"500,000.00",98038,5,spring,98038_spring,"349,950.00",2,"550,000.00","50,000.00"
683,9406450090,2015-04-08,"293,000.00",98038,4,spring,98038_spring,"349,950.00",1,"380,900.00","87,900.00"
684,3793501130,2015-03-16,"418,000.00",98038,3,spring,98038_spring,"349,950.00",2,"459,800.00","41,800.00"
685,822069112,2015-04-23,"1,350,000.00",98038,4,spring,98038_spring,"349,950.00",2,"1,485,000.00","135,000.00"
686,5104511730,2015-04-09,"549,950.00",98038,4,spring,98038_spring,"349,950.00",2,"604,945.00","54,995.00"
687,522079067,2015-04-08,"649,950.00",98038,4,spring,98038_spring,"349,950.00",2,"714,945.00","64,995.00"
688,2781250110,2015-04-28,"360,000.00",98038,4,spring,98038_spring,"349,950.00",2,"396,000.00","36,000.00"
689,522069119,2015-05-12,"550,000.00",98038,5,spring,98038_spring,"349,950.00",2,"605,000.00","55,000.00"
690,1545805820,2015-04-14,"274,000.00",98038,4,spring,98038_spring,"349,950.00",1,"356,200.00","82,200.00"
691,5104512070,2015-04-20,"412,000.00",98038,4,spring,98038_spring,"349,950.00",2,"453,200.00","41,200.00"
692,6679000170,2015-04-14,"310,000.00",98038,4,spring,98038_spring,"349,950.00",1,"403,000.00","93,000.00"
693,2525300480,2015-03-04,"224,975.00",98038,3,spring,98038_spring,"349,950.00",1,"292,467.50","67,492.50"
694,5104510190,2015-04-27,"349,000.00",98038,4,spring,98038_spring,"349,950.00",1,"453,700.00","104,700.00"
695,3158500250,2014-05-14,"317,000.00",98038,5,spring,98038_spring,"349,950.00",1,"412,100.00","95,100.00"
696,3793500780,2014-05-10,"320,000.00",98038,5,spring,98038_spring,"349,950.00",1,"416,000.00","96,000.00"
697,9406540130,2015-04-03,"489,000.00",98038,4,spring,98038_spring,"349,950.00",2,"537,900.00","48,900.00"
698,2215901650,2015-04-02,"350,000.00",98038,4,spring,98038_spring,"349,950.00",2,"385,000.00","35,000.00"
699,322069109,2015-05-05,"411,000.00",98038,5,spring,98038_spring,"349,950.00",2,"452,100.00","41,100.00"
700,538000440,2015-05-01,"325,000.00",98038,5,spring,98038_spring,"349,950.00",1,"422,500.00","97,500.00"
701,2310040020,2015-04-09,"365,000.00",98038,4,spring,98038_spring,"349,950.00",2,"401,500.00","36,500.00"
702,9406550050,2015-03-30,"289,000.00",98038,3,spring,98038_spring,"349,950.00",1,"375,700.00","86,700.00"
703,9406600050,2014-05-12,"410,000.00",98038,5,spring,98038_spring,"349,950.00",2,"451,000.00","41,000.00"
704,1545800290,2015-04-08,"315,000.00",98038,4,spring,98038_spring,"349,950.00",1,"409,500.00","94,500.00"
705,2781270440,2014-05-19,"241,000.00",98038,5,spring,98038_spring,"349,950.00",1,"313,300.00","72,300.00"
706,8857640170,2015-05-06,"533,000.00",98038,5,spring,98038_spring,"349,950.00",2,"586,300.00","53,300.00"
707,9206700190,2015-03-06,"713,900.00",98038,3,spring,98038_spring,"349,950.00",2,"785,290.00","71,390.00"
708,8856970440,2015-05-06,"353,500.00",98038,5,spring,98038_spring,"349,950.00",2,"388,850.00","35,350.00"
709,3523069008,2015-05-05,"890,000.00",98038,5,spring,98038_spring,"349,950.00",2,"979,000.00","89,000.00"
710,5416500660,2015-04-30,"426,500.00",98038,4,spring,98038_spring,"349,950.00",2,"469,150.00","42,650.00"
711,9407600250,2015-03-27,"211,000.00",98038,3,spring,98038_spring,"349,950.00",1,"274,300.00","63,300.00"
712,5104531640,2015-03-23,"585,000.00",98038,3,spring,98038_spring,"349,950.00",2,"643,500.00","58,500.00"
713,2310000430,2015-05-07,"284,000.00",98038,5,spring,98038_spring,"349,950.00",1,"369,200.00","85,200.00"
714,1545808370,2015-04-22,"245,000.00",98038,4,spring,98038_spring,"349,950.00",1,"318,500.00","73,500.00"
715,2310010050,2015-04-30,"274,950.00",98038,4,spring,98038_spring,"349,950.00",1,"357,435.00","82,485.00"
716,1560930050,2015-03-25,"557,500.00",98038,3,spring,98038_spring,"349,950.00",2,"613,250.00","55,750.00"
717,5113260430,2015-03-04,"280,000.00",98038,3,spring,98038_spring,"349,950.00",1,"364,000.00","84,000.00"
718,9542830440,2015-03-30,"340,000.00",98038,3,spring,98038_spring,"349,950.00",1,"442,000.00","102,000.00"
719,3158500460,2015-03-27,"359,500.00",98038,3,spring,98038_spring,"349,950.00",2,"395,450.00","35,950.00"
720,255370420,2015-04-02,"318,200.00",98038,4,spring,98038_spring,"349,950.00",1,"413,660.00","95,460.00"
721,1786200010,2015-05-14,"456,500.00",98038,5,spring,98038_spring,"349,950.00",2,"502,150.00","45,650.00"
722,5416500950,2015-03-09,"428,900.00",98038,3,spring,98038_spring,"349,950.00",2,"471,790.00","42,890.00"
723,2525300380,2015-04-16,"260,656.00",98038,4,spring,98038_spring,"349,950.00",1,"338,852.80","78,196.80"
724,9406590280,2014-05-16,"350,000.00",98038,5,spring,98038_spring,"349,950.00",2,"385,000.00","35,000.00"
725,1545803980,2015-04-25,"239,000.00",98038,4,spring,98038_spring,"349,950.00",1,"310,700.00","71,700.00"
726,2310030490,2015-03-23,"292,500.00",98038,3,spring,98038_spring,"349,950.00",1,"380,250.00","87,750.00"
727,5104540330,2015-05-08,"679,000.00",98038,5,spring,98038_spring,"349,950.00",2,"746,900.00","67,900.00"
728,2781250100,2015-04-15,"394,000.00",98038,4,spring,98038_spring,"349,950.00",2,"433,400.00","39,400.00"
729,5104531120,2015-03-23,"775,000.00",98038,3,spring,98038_spring,"349,950.00",2,"852,500.00","77,500.00"
730,8857640040,2015-04-10,"425,000.00",98038,4,spring,98038_spring,"349,950.00",2,"467,500.00","42,500.00"
731,322069010,2015-05-08,"435,000.00",98038,5,spring,98038_spring,"349,950.00",2,"478,500.00","43,500.00"
732,5104511590,2014-05-20,"380,000.00",98038,5,spring,98038_spring,"349,950.00",2,"418,000.00","38,000.00"
733,1545801970,2014-05-16,"250,000.00",98038,5,spring,98038_spring,"349,950.00",1,"325,000.00","75,000.00"
734,2322069100,2015-04-09,"453,000.00",98038,4,spring,98038_spring,"349,950.00",2,"498,300.00","45,300.00"
735,5104510210,2015-03-09,"314,950.00",98038,3,spring,98038_spring,"349,950.00",1,"409,435.00","94,485.00"
736,705700580,2015-05-01,"366,000.00",98038,5,spring,98038_spring,"349,950.00",2,"402,600.00","36,600.00"
737,5104530220,2015-04-20,"404,000.00",98038,4,spring,98038_spring,"349,950.00",2,"444,400.00","40,400.00"
738,4142450490,2015-04-03,"315,000.00",98038,4,spring,98038_spring,"349,950.00",1,"409,500.00","94,500.00"
739,5104520150,2014-05-20,"426,000.00",98038,5,spring,98038_spring,"349,950.00",2,"468,600.00","42,600.00"
740,9407150360,2015-03-06,"259,875.00",98038,3,spring,98038_spring,"349,950.00",1,"337,837.50","77,962.50"
741,4017050820,2015-03-20,"569,999.00",98038,3,spring,98038_spring,"349,950.00",2,"626,998.90","56,999.90"
742,2723069146,2015-04-24,"660,000.00",98038,4,spring,98038_spring,"349,950.00",2,"726,000.00","66,000.00"
743,5104510120,2015-03-27,"305,000.00",98038,3,spring,98038_spring,"349,950.00",1,"396,500.00","91,500.00"
744,222069057,2015-03-30,"665,000.00",98038,3,spring,98038_spring,"349,950.00",2,"731,500.00","66,500.00"
745,9406570350,2015-04-23,"354,000.00",98038,4,spring,98038_spring,"349,950.00",2,"389,400.00","35,400.00"
746,9407150350,2015-04-10,"308,950.00",98038,4,spring,98038_spring,"349,950.00",1,"401,635.00","92,685.00"
747,4124000320,2015-03-16,"335,620.00",98038,3,spring,98038_spring,"349,950.00",1,"436,306.00","100,686.00"
748,1545804510,2014-05-12,"302,000.00",98038,5,spring,98038_spring,"349,950.00",1,"392,600.00","90,600.00"
749,5416510710,2014-05-05,"309,950.00",98038,5,spring,98038_spring,"349,950.00",1,"402,935.00","92,985.00"
750,2310110070,2015-03-17,"379,900.00",98038,3,spring,98038_spring,"349,950.00",2,"417,890.00","37,990.00"
751,2310030390,2015-04-29,"275,000.00",98038,4,spring,98038_spring,"349,950.00",1,"357,500.00","82,500.00"
752,6699930260,2015-03-20,"400,000.00",98038,3,spring,98038_spring,"349,950.00",2,"440,000.00","40,000.00"
753,1222069129,2015-03-27,"1,125,000.00",98038,3,spring,98038_spring,"349,950.00",2,"1,237,500.00","112,500.00"
754,9542840570,2015-04-01,"305,000.00",98038,4,spring,98038_spring,"349,950.00",1,"396,500.00","91,500.00"
755,2525300200,2014-05-15,"215,000.00",98038,5,spring,98038_spring,"349,950.00",1,"279,500.00","64,500.00"
756,2723069129,2015-05-06,"427,000.00",98038,5,spring,98038_spring,"349,950.00",2,"469,700.00","42,700.00"
757,5104510860,2015-05-06,"425,000.00",98038,5,spring,98038_spring,"349,950.00",2,"467,500.00","42,500.00"
758,6679000370,2014-05-25,"295,000.00",98038,5,spring,98038_spring,"349,950.00",1,"383,500.00","88,500.00"
759,5104532030,2015-03-06,"515,000.00",98038,3,spring,98038_spring,"349,950.00",2,"566,500.00","51,500.00"
760,8856950310,2014-05-24,"245,000.00",98038,5,spring,98038_spring,"349,950.00",1,"318,500.00","73,500.00"
761,9407600070,2015-03-19,"290,000.00",98038,3,spring,98038_spring,"349,950.00",1,"377,000.00","87,000.00"
762,3793500510,2015-05-02,"422,000.00",98038,5,spring,98038_spring,"349,950.00",2,"464,200.00","42,200.00"
763,6699940320,2015-04-13,"359,900.00",98038,4,spring,98038_spring,"349,950.00",2,"395,890.00","35,990.00"
764,2215901230,2015-05-07,"254,000.00",98038,5,spring,98038_spring,"349,950.00",1,"330,200.00","76,200.00"
765,705710640,2015-03-02,"319,950.00",98038,3,spring,98038_spring,"349,950.00",1,"415,935.00","95,985.00"
766,8856960260,2014-05-21,"332,500.00",98038,5,spring,98038_spring,"349,950.00",1,"432,250.00","99,750.00"
767,2781270400,2015-03-16,"215,000.00",98038,3,spring,98038_spring,"349,950.00",1,"279,500.00","64,500.00"
768,2591720160,2015-05-01,"674,950.00",98038,5,spring,98038_spring,"349,950.00",2,"742,445.00","67,495.00"
769,2025700260,2015-03-25,"259,500.00",98038,3,spring,98038_spring,"349,950.00",1,"337,350.00","77,850.00"
770,1545800710,2014-05-23,"258,000.00",98038,5,spring,98038_spring,"349,950.00",1,"335,400.00","77,400.00"
771,6699940120,2015-04-30,"356,000.00",98038,4,spring,98038_spring,"349,950.00",2,"391,600.00","35,600.00"
772,2310050040,2015-04-01,"361,500.00",98038,4,spring,98038_spring,"349,950.00",2,"397,650.00","36,150.00"
773,4123800330,2015-05-01,"335,000.00",98038,5,spring,98038_spring,"349,950.00",1,"435,500.00","100,500.00"
774,1545804240,2015-04-02,"252,000.00",98038,4,spring,98038_spring,"349,950.00",1,"327,600.00","75,600.00"
775,2215900410,2015-05-08,"323,000.00",98038,5,spring,98038_spring,"349,950.00",1,"419,900.00","96,900.00"
776,2025700730,2014-05-02,"287,200.00",98038,5,spring,98038_spring,"349,950.00",1,"373,360.00","86,160.00"
777,9406700180,2015-04-16,"419,000.00",98038,4,spring,98038_spring,"349,950.00",2,"460,900.00","41,900.00"
778,4142450040,2015-03-27,"293,500.00",98038,3,spring,98038_spring,"349,950.00",1,"381,550.00","88,050.00"
779,9542830540,2015-03-03,"339,950.00",98038,3,spring,98038_spring,"349,950.00",1,"441,935.00","101,985.00"
780,2781250150,2015-04-23,"445,000.00",98038,4,spring,98038_spring,"349,950.00",2,"489,500.00","44,500.00"
781,705700210,2015-03-16,"320,000.00",98038,3,spring,98038_spring,"349,950.00",1,"416,000.00","96,000.00"
782,4123840210,2015-03-18,"380,000.00",98038,3,spring,98038_spring,"349,950.00",2,"418,000.00","38,000.00"
783,8857640210,2015-04-20,"574,000.00",98038,4,spring,98038_spring,"349,950.00",2,"631,400.00","57,400.00"
784,1442700360,2015-03-20,"428,000.00",98038,3,spring,98038_spring,"349,950.00",2,"470,800.00","42,800.00"
785,3523069060,2015-04-01,"415,000.00",98038,4,spring,98038_spring,"349,950.00",2,"456,500.00","41,500.00"
786,3654800040,2015-04-24,"295,000.00",98038,4,spring,98038_spring,"349,950.00",1,"383,500.00","88,500.00"
787,2310040230,2014-05-20,"350,000.00",98038,5,spring,98038_spring,"349,950.00",2,"385,000.00","35,000.00"
788,6699930530,2015-03-25,"373,500.00",98038,3,spring,98038_spring,"349,950.00",2,"410,850.00","37,350.00"
789,1465400120,2015-03-26,"700,000.00",98038,3,spring,98038_spring,"349,950.00",2,"770,000.00","70,000.00"
790,3303860460,2015-04-15,"499,000.00",98038,4,spring,98038_spring,"349,950.00",2,"548,900.00","49,900.00"
791,9406510130,2015-05-05,"448,000.00",98038,5,spring,98038_spring,"349,950.00",2,"492,800.00","44,800.00"
792,9406521150,2015-03-05,"336,600.00",98038,3,spring,98038_spring,"349,950.00",1,"437,580.00","100,980.00"
793,705730280,2015-04-21,"335,000.00",98038,4,spring,98038_spring,"349,950.00",1,"435,500.00","100,500.00"
794,2310000250,2015-05-06,"190,000.00",98038,5,spring,98038_spring,"349,950.00",1,"247,000.00","57,000.00"
795,705710290,2015-04-20,"361,500.00",98038,4,spring,98038_spring,"349,950.00",2,"397,650.00","36,150.00"
796,2025701190,2015-05-07,"295,000.00",98038,5,spring,98038_spring,"349,950.00",1,"383,500.00","88,500.00"
797,922069169,2014-05-29,"503,000.00",98038,5,spring,98038_spring,"349,950.00",2,"553,300.00","50,300.00"
798,9542830480,2015-05-04,"355,900.00",98038,5,spring,98038_spring,"349,950.00",2,"391,490.00","35,590.00"
799,9542830050,2015-04-22,"355,000.00",98038,4,spring,98038_spring,"349,950.00",2,"390,500.00","35,500.00"
800,522079022,2015-03-27,"700,000.00",98038,3,spring,98038_spring,"349,950.00",2,"770,000.00","70,000.00"
801,2215901190,2014-05-28,"254,000.00",98038,5,spring,98038_spring,"349,950.00",1,"330,200.00","76,200.00"
802,3303860630,2015-04-27,"454,450.00",98038,4,spring,98038_spring,"349,950.00",2,"499,895.00","45,445.00"
803,6661200050,2014-05-28,"175,000.00",98038,5,spring,98038_spring,"349,950.00",1,"227,500.00","52,500.00"
804,5104520460,2015-03-17,"399,950.00",98038,3,spring,98038_spring,"349,950.00",2,"439,945.00","39,995.00"
805,9406570290,2014-05-16,"314,000.00",98038,5,spring,98038_spring,"349,950.00",1,"408,200.00","94,200.00"
806,5111400086,2014-05-12,"110,000.00",98038,5,spring,98038_spring,"349,950.00",1,"143,000.00","33,000.00"
807,3793500050,2015-03-03,"310,000.00",98038,3,spring,98038_spring,"349,950.00",1,"403,000.00","93,000.00"
808,5104510490,2014-05-27,"312,900.00",98038,5,spring,98038_spring,"349,950.00",1,"406,770.00","93,870.00"
809,2310110230,2014-05-20,"329,900.00",98038,5,spring,98038_spring,"349,950.00",1,"428,870.00","98,970.00"
810,2215900900,2015-05-05,"295,000.00",98038,5,spring,98038_spring,"349,950.00",1,"383,500.00","88,500.00"
811,2215900930,2014-05-09,"225,000.00",98038,5,spring,98038_spring,"349,950.00",1,"292,500.00","67,500.00"
812,1545806960,2015-04-22,"295,000.00",98038,4,spring,98038_spring,"349,950.00",1,"383,500.00","88,500.00"
813,522079015,2015-03-22,"608,000.00",98038,3,spring,98038_spring,"349,950.00",2,"668,800.00","60,800.00"
814,2025701080,2015-03-18,"305,000.00",98038,3,spring,98038_spring,"349,950.00",1,"396,500.00","91,500.00"
815,422069067,2015-05-12,"276,500.00",98038,5,spring,98038_spring,"349,950.00",1,"359,450.00","82,950.00"
816,7437100770,2014-05-21,"275,000.00",98038,5,spring,98038_spring,"349,950.00",1,"357,500.00","82,500.00"
817,2781250970,2015-05-01,"250,000.00",98038,5,spring,98038_spring,"349,950.00",1,"325,000.00","75,000.00"
818,4123820450,2014-05-07,"375,000.00",98038,5,spring,98038_spring,"349,950.00",2,"412,500.00","37,500.00"
819,1545807180,2015-05-06,"190,000.00",98038,5,spring,98038_spring,"349,950.00",1,"247,000.00","57,000.00"
820,2781230070,2015-03-11,"419,950.00",98038,3,spring,98038_spring,"349,950.00",2,"461,945.00","41,995.00"
821,9542840060,2015-03-05,"340,000.00",98038,3,spring,98038_spring,"349,950.00",1,"442,000.00","102,000.00"
822,6661200260,2015-05-12,"220,000.00",98038,5,spring,98038_spring,"349,950.00",1,"286,000.00","66,000.00"
823,662440030,2015-03-26,"435,000.00",98038,3,spring,98038_spring,"349,950.00",2,"478,500.00","43,500.00"
824,1422069070,2015-05-07,"472,000.00",98038,5,spring,98038_spring,"349,950.00",2,"519,200.00","47,200.00"
825,7570060290,2015-03-04,"383,000.00",98038,3,spring,98038_spring,"349,950.00",2,"421,300.00","38,300.00"
826,2781240050,2015-05-07,"349,950.00",98038,5,spring,98038_spring,"349,950.00",2,"454,935.00","104,985.00"
827,9347300010,2015-05-01,"342,000.00",98038,5,spring,98038_spring,"349,950.00",1,"444,600.00","102,600.00"
828,2722069077,2015-04-09,"430,000.00",98038,4,spring,98038_spring,"349,950.00",2,"473,000.00","43,000.00"
829,255460240,2015-04-23,"398,096.00",98038,4,spring,98038_spring,"349,950.00",2,"437,905.60","39,809.60"
830,522079068,2015-05-06,"513,000.00",98038,5,spring,98038_spring,"349,950.00",2,"564,300.00","51,300.00"
