Index,id,date,price,zipcode,condition,price_median,status
2796,723049158,2015-03-13,135000.0,98146,3,305000.0,buy
2797,623049047,2014-10-23,310000.0,98146,3,305000.0,don't buy
2798,7211400506,2014-09-08,265000.0,98146,3,305000.0,buy
2799,7796600085,2015-01-08,185000.0,98146,3,305000.0,buy
2800,3550800040,2014-11-14,223000.0,98146,3,305000.0,buy
2801,6303400150,2014-09-29,255000.0,98146,3,305000.0,buy
2802,3451000442,2014-07-17,257500.0,98146,3,305000.0,buy
2803,3841600220,2014-07-15,282500.0,98146,4,305000.0,buy
2804,3744600704,2015-02-24,270000.0,98146,4,305000.0,buy
2805,7784400035,2014-08-13,802000.0,98146,4,305000.0,don't buy
2806,254000175,2014-08-19,325000.0,98146,4,305000.0,don't buy
2807,7779200355,2015-04-22,950000.0,98146,4,305000.0,don't buy
2808,7262200150,2015-01-21,315000.0,98146,3,305000.0,don't buy
2809,7785380150,2014-12-15,469950.0,98146,3,305000.0,don't buy
2810,7211401485,2014-06-06,285000.0,98146,4,305000.0,buy
2811,7211400760,2014-05-28,277000.0,98146,3,305000.0,buy
2812,3192000085,2014-08-07,180000.0,98146,3,305000.0,buy
2813,7454001075,2014-06-18,240000.0,98146,3,305000.0,buy
2814,9357001010,2014-10-10,410000.0,98146,3,305000.0,don't buy
2815,7889602020,2014-08-19,240000.0,98146,4,305000.0,buy
2816,1823049242,2014-10-06,245000.0,98146,3,305000.0,buy
2817,290000095,2014-06-17,675000.0,98146,3,305000.0,don't buy
2818,1823049182,2014-09-15,147400.0,98146,2,305000.0,don't buy
2819,9357000635,2015-03-23,345000.0,98146,4,305000.0,don't buy
2820,2458400345,2014-10-28,340000.0,98146,5,305000.0,don't buy
2821,3395800305,2014-06-05,270000.0,98146,3,305000.0,buy
2822,2414600255,2015-04-03,336750.0,98146,3,305000.0,don't buy
2823,7779200275,2014-06-13,760000.0,98146,3,305000.0,don't buy
2824,254000020,2014-06-05,453500.0,98146,3,305000.0,don't buy
2825,123039626,2014-10-22,295000.0,98146,3,305000.0,buy
2826,8118600080,2015-02-20,565000.0,98146,4,305000.0,don't buy
2827,6303401150,2014-09-24,125000.0,98146,4,305000.0,buy
2828,1769600066,2014-12-11,700000.0,98146,3,305000.0,don't buy
2829,1223039242,2015-01-26,388000.0,98146,4,305000.0,don't buy
2830,8731000010,2014-05-15,343000.0,98146,3,305000.0,don't buy
2831,7889600190,2015-01-13,229000.0,98146,3,305000.0,buy
2832,7211400525,2014-05-30,249950.0,98146,3,305000.0,buy
2833,8151601190,2014-12-03,180000.0,98146,3,305000.0,buy
2834,2895600420,2015-04-21,384500.0,98146,4,305000.0,don't buy
2835,7784400130,2014-05-05,497300.0,98146,4,305000.0,don't buy
2836,6341000020,2015-03-04,226000.0,98146,3,305000.0,buy
2837,284000095,2014-09-22,1200000.0,98146,4,305000.0,don't buy
2838,7100000250,2015-02-11,380000.0,98146,4,305000.0,don't buy
2839,7889600285,2014-12-18,315000.0,98146,3,305000.0,don't buy
2840,6329000050,2015-03-10,641500.0,98146,3,305000.0,don't buy
2841,6329000190,2014-07-29,750000.0,98146,3,305000.0,don't buy
2842,6303400460,2015-03-30,197000.0,98146,2,305000.0,don't buy
2843,6329000380,2014-06-19,319950.0,98146,3,305000.0,don't buy
2844,1591600527,2015-04-23,333500.0,98146,3,305000.0,don't buy
2845,3192000080,2014-10-29,205000.0,98146,3,305000.0,buy
2846,723049530,2015-05-05,126500.0,98146,3,305000.0,buy
2847,7784400185,2015-04-21,499000.0,98146,3,305000.0,don't buy
2848,7889600080,2015-02-19,208000.0,98146,5,305000.0,buy
2849,5269200050,2015-03-05,175000.0,98146,3,305000.0,buy
2850,7454001405,2015-04-03,387500.0,98146,3,305000.0,don't buy
2851,7520000020,2014-05-23,244000.0,98146,3,305000.0,buy
2852,745000005,2014-08-25,145000.0,98146,2,305000.0,don't buy
2853,6329000185,2015-03-29,540000.0,98146,3,305000.0,don't buy
2854,6303401365,2014-06-03,210000.0,98146,3,305000.0,buy
2855,7889601300,2015-04-21,268000.0,98146,3,305000.0,buy
2856,8151600101,2015-01-16,115000.0,98146,3,305000.0,buy
2857,9382200025,2015-01-15,220000.0,98146,3,305000.0,buy
2858,9357000650,2014-05-27,535000.0,98146,3,305000.0,don't buy
2859,2407000405,2015-02-26,228500.0,98146,3,305000.0,buy
2860,287000110,2014-06-25,680000.0,98146,5,305000.0,don't buy
2861,7454001210,2014-06-03,239000.0,98146,3,305000.0,buy
2862,7110000068,2014-07-03,975000.0,98146,3,305000.0,don't buy
2863,7889601320,2014-07-25,115000.0,98146,3,305000.0,buy
2864,8151600941,2014-08-28,340000.0,98146,3,305000.0,don't buy
2865,2407000110,2015-04-14,275000.0,98146,3,305000.0,buy
2866,7520000330,2014-08-13,285000.0,98146,3,305000.0,buy
2867,3395800455,2014-06-25,150000.0,98146,3,305000.0,buy
2868,7211400615,2014-05-15,217450.0,98146,3,305000.0,buy
2869,1591600506,2015-02-25,479000.0,98146,4,305000.0,don't buy
2870,6329000385,2014-06-18,825000.0,98146,3,305000.0,don't buy
2871,623049232,2014-07-15,115000.0,98146,3,305000.0,buy
2872,6303400965,2014-09-09,220000.0,98146,3,305000.0,buy
2873,223039254,2014-06-24,329950.0,98146,4,305000.0,don't buy
2874,7100000110,2015-01-14,340000.0,98146,3,305000.0,don't buy
2875,1721801280,2015-03-04,230000.0,98146,3,305000.0,buy
2876,723049219,2015-03-25,210000.0,98146,3,305000.0,buy
2877,7907600100,2015-04-21,287500.0,98146,5,305000.0,buy
2878,9322800210,2014-05-20,879950.0,98146,4,305000.0,don't buy
2879,49000051,2015-03-16,350000.0,98146,3,305000.0,don't buy
2880,7784000100,2014-06-03,600000.0,98146,4,305000.0,don't buy
2881,6303400475,2014-09-11,227000.0,98146,3,305000.0,buy
2882,9382200121,2014-07-18,187300.0,98146,3,305000.0,buy
2883,123039147,2015-03-19,464950.0,98146,3,305000.0,don't buy
2884,2414600366,2014-11-14,199900.0,98146,3,305000.0,buy
2885,7694600201,2015-03-22,300000.0,98146,3,305000.0,buy
2886,123039176,2014-12-12,399888.0,98146,4,305000.0,don't buy
2887,7211401975,2014-09-05,260000.0,98146,3,305000.0,buy
2888,7211400850,2014-08-11,229000.0,98146,3,305000.0,buy
2889,3163600076,2014-07-30,152275.0,98146,3,305000.0,buy
2890,8151600900,2014-11-12,445000.0,98146,3,305000.0,don't buy
2891,9357000230,2014-08-22,267000.0,98146,4,305000.0,buy
2892,7211400535,2015-03-23,275500.0,98146,3,305000.0,buy
2893,284000025,2015-04-20,1410000.0,98146,5,305000.0,don't buy
2894,723049434,2015-04-08,369950.0,98146,3,305000.0,don't buy
2895,1823049179,2015-01-21,385000.0,98146,3,305000.0,don't buy
2896,7694200340,2014-10-16,398651.0,98146,3,305000.0,don't buy
2897,254000241,2015-03-24,540000.0,98146,3,305000.0,don't buy
2898,7694200070,2014-05-21,334990.0,98146,3,305000.0,don't buy
2899,8151600973,2015-04-06,375000.0,98146,3,305000.0,don't buy
2900,7694200430,2014-06-25,328423.0,98146,3,305000.0,don't buy
2901,123039376,2014-08-20,535000.0,98146,3,305000.0,don't buy
2902,7694200380,2014-09-22,329780.0,98146,3,305000.0,don't buy
2903,7889601270,2014-08-21,382000.0,98146,3,305000.0,don't buy
2904,2895810200,2014-10-02,265000.0,98146,3,305000.0,buy
2905,6600060140,2015-03-23,392000.0,98146,3,305000.0,don't buy
2906,6600060160,2015-02-09,380000.0,98146,3,305000.0,don't buy
2907,7211400576,2015-02-11,287450.0,98146,3,305000.0,buy
2908,7694200350,2014-08-20,399963.0,98146,3,305000.0,don't buy
2909,6600060150,2015-03-12,392000.0,98146,3,305000.0,don't buy
2910,7694200090,2015-05-04,350000.0,98146,3,305000.0,don't buy
2911,6600060120,2015-02-23,400000.0,98146,3,305000.0,don't buy
2912,3793500160,2015-03-12,323000.0,98038,3,342000.0,buy
2913,5416510140,2014-07-10,360000.0,98038,3,342000.0,don't buy
2914,5104520400,2014-12-02,390000.0,98038,3,342000.0,don't buy
2915,7437100340,2014-12-22,360000.0,98038,3,342000.0,don't buy
2916,722079104,2014-07-11,314000.0,98038,5,342000.0,buy
2917,2525310310,2014-09-16,272500.0,98038,4,342000.0,buy
2918,6661200320,2014-07-23,163500.0,98038,3,342000.0,buy
2919,1222069094,2014-10-14,385000.0,98038,4,342000.0,don't buy
2920,2310030510,2015-04-22,320000.0,98038,3,342000.0,buy
2921,705700390,2014-09-03,328000.0,98038,3,342000.0,buy
2922,2022069200,2015-05-05,455000.0,98038,3,342000.0,don't buy
2923,5104530560,2015-04-01,208633.0,98038,3,342000.0,buy
2924,5009600070,2014-10-07,260000.0,98038,3,342000.0,buy
2925,5416510830,2014-08-06,300000.0,98038,3,342000.0,buy
2926,8856950070,2014-12-10,329500.0,98038,3,342000.0,buy
2927,1545804860,2014-10-27,275000.0,98038,3,342000.0,buy
2928,8856950240,2014-06-18,322500.0,98038,3,342000.0,buy
2929,1560930070,2014-09-11,840000.0,98038,4,342000.0,don't buy
2930,1545808560,2015-04-03,245000.0,98038,5,342000.0,buy
2931,822079033,2015-04-22,350000.0,98038,4,342000.0,don't buy
2932,2525300030,2015-02-22,232000.0,98038,4,342000.0,buy
2933,4123840310,2015-01-06,342500.0,98038,3,342000.0,don't buy
2934,1545807610,2015-04-29,270500.0,98038,3,342000.0,buy
2935,5104510270,2014-07-18,338900.0,98038,3,342000.0,buy
2936,222069082,2014-12-17,300000.0,98038,4,342000.0,buy
2937,1442740140,2014-09-30,370000.0,98038,4,342000.0,don't buy
2938,9542830350,2014-09-02,296000.0,98038,3,342000.0,buy
2939,1545804340,2015-04-09,240000.0,98038,3,342000.0,buy
2940,5104540240,2014-06-09,609900.0,98038,3,342000.0,don't buy
2941,3793500550,2014-08-08,289950.0,98038,3,342000.0,buy
2942,8856940060,2015-02-27,374950.0,98038,3,342000.0,don't buy
2943,2322069114,2014-10-10,287653.0,98038,4,342000.0,buy
2944,3654800200,2014-10-22,265000.0,98038,3,342000.0,buy
2945,2310000240,2015-03-13,275000.0,98038,4,342000.0,buy
2946,9406520830,2015-03-26,314950.0,98038,3,342000.0,buy
2947,7714000070,2015-02-05,378000.0,98038,3,342000.0,don't buy
2948,7437100570,2014-08-21,291000.0,98038,4,342000.0,buy
2949,1442800370,2015-04-15,189950.0,98038,3,342000.0,buy
2950,2025700860,2015-04-14,287000.0,98038,4,342000.0,buy
2951,5104511040,2015-02-20,380000.0,98038,3,342000.0,don't buy
2952,5416510060,2015-03-06,367000.0,98038,3,342000.0,don't buy
2953,2781270550,2014-09-16,219000.0,98038,3,342000.0,buy
2954,8856971000,2015-04-06,245000.0,98038,3,342000.0,buy
2955,5104511600,2014-11-12,457000.0,98038,3,342000.0,don't buy
2956,3323069084,2014-09-09,620000.0,98038,3,342000.0,don't buy
2957,922069139,2015-04-14,260000.0,98038,5,342000.0,buy
2958,8567300140,2014-07-23,545000.0,98038,3,342000.0,don't buy
2959,9406520550,2014-10-27,307500.0,98038,3,342000.0,buy
2960,1545804460,2015-04-01,294000.0,98038,3,342000.0,buy
2961,1545803240,2014-10-31,270000.0,98038,3,342000.0,buy
2962,6699930550,2015-02-03,338000.0,98038,3,342000.0,buy
2963,2822069078,2014-10-08,368000.0,98038,3,342000.0,don't buy
2964,5088500310,2015-03-12,435000.0,98038,3,342000.0,don't buy
2965,1545806510,2014-08-20,260000.0,98038,3,342000.0,buy
2966,5104510240,2014-05-19,339000.0,98038,3,342000.0,buy
2967,1545807990,2015-02-17,315000.0,98038,5,342000.0,buy
2968,4123810140,2015-02-27,429800.0,98038,3,342000.0,don't buy
2969,6699940140,2014-09-08,352000.0,98038,3,342000.0,don't buy
2970,5104510370,2014-10-14,297000.0,98038,3,342000.0,buy
2971,538000030,2014-07-30,272500.0,98038,3,342000.0,buy
2972,2525300550,2014-06-03,225000.0,98038,4,342000.0,buy
2973,9407150240,2014-10-01,295000.0,98038,3,342000.0,buy
2974,4142450510,2014-07-23,310000.0,98038,3,342000.0,buy
2975,705700640,2014-09-16,353000.0,98038,3,342000.0,don't buy
2976,7714000340,2014-06-19,360000.0,98038,3,342000.0,don't buy
2977,1442800400,2014-06-28,230000.0,98038,3,342000.0,buy
2978,1545802830,2015-03-09,258500.0,98038,3,342000.0,buy
2979,2781260370,2015-01-28,398000.0,98038,3,342000.0,don't buy
2980,2215902010,2014-05-07,275000.0,98038,4,342000.0,buy
2981,5104531820,2014-06-02,525000.0,98038,3,342000.0,don't buy
2982,5104510340,2015-05-04,358000.0,98038,3,342000.0,don't buy
2983,4123830070,2014-12-24,363000.0,98038,3,342000.0,don't buy
2984,2395710070,2014-07-25,340000.0,98038,3,342000.0,buy
2985,5104511840,2014-08-27,449950.0,98038,3,342000.0,don't buy
2986,8856970570,2014-10-27,322500.0,98038,3,342000.0,buy
2987,1545800640,2014-06-18,242000.0,98038,3,342000.0,buy
2988,705700140,2014-09-19,335000.0,98038,3,342000.0,buy
2989,6679000390,2014-06-10,269000.0,98038,3,342000.0,buy
2990,5104531580,2015-04-16,490000.0,98038,3,342000.0,don't buy
2991,9542830160,2014-12-18,299900.0,98038,3,342000.0,buy
2992,2591720070,2014-05-02,482000.0,98038,3,342000.0,don't buy
2993,538000390,2014-10-28,337500.0,98038,3,342000.0,buy
2994,1822079046,2015-05-04,500000.0,98038,4,342000.0,don't buy
2995,2781260070,2015-01-08,388000.0,98038,3,342000.0,don't buy
2996,5104530240,2014-07-24,346950.0,98038,4,342000.0,don't buy
2997,8857640860,2014-09-26,522000.0,98038,3,342000.0,don't buy
2998,9406450090,2015-04-08,293000.0,98038,3,342000.0,buy
2999,2781270090,2015-02-25,195000.0,98038,3,342000.0,buy
3000,2723069147,2014-09-02,635000.0,98038,3,342000.0,don't buy
3001,5103300090,2014-08-01,699000.0,98038,3,342000.0,don't buy
3002,8567300110,2014-06-04,485000.0,98038,3,342000.0,don't buy
3003,5416500090,2014-07-24,269000.0,98038,3,342000.0,buy
3004,1545805490,2014-10-06,190000.0,98038,3,342000.0,buy
3005,3793501130,2015-03-16,418000.0,98038,3,342000.0,don't buy
3006,1022069058,2014-10-09,449500.0,98038,3,342000.0,don't buy
3007,5416510110,2014-06-05,297500.0,98038,3,342000.0,buy
3008,6399600115,2014-10-15,279000.0,98038,4,342000.0,buy
3009,9542840590,2014-06-02,275000.0,98038,3,342000.0,buy
3010,3793501450,2014-09-10,470000.0,98038,3,342000.0,don't buy
3011,822069112,2015-04-23,1350000.0,98038,3,342000.0,don't buy
3012,2781250750,2014-08-28,222000.0,98038,3,342000.0,buy
3013,5104511730,2015-04-09,549950.0,98038,3,342000.0,don't buy
3014,1545800090,2014-10-03,265000.0,98038,3,342000.0,buy
3015,9406550100,2014-09-23,325000.0,98038,3,342000.0,buy
3016,2085200261,2015-02-18,422500.0,98038,4,342000.0,don't buy
3017,9542830600,2014-11-21,279000.0,98038,3,342000.0,buy
3018,522079067,2015-04-08,649950.0,98038,3,342000.0,don't buy
3019,2781250110,2015-04-28,360000.0,98038,3,342000.0,don't buy
3020,522069119,2015-05-12,550000.0,98038,3,342000.0,don't buy
3021,222069058,2014-09-15,729000.0,98038,3,342000.0,don't buy
3022,5416501030,2014-11-24,399000.0,98038,3,342000.0,don't buy
3023,1122069019,2014-08-26,728000.0,98038,3,342000.0,don't buy
3024,1545805820,2015-04-14,274000.0,98038,4,342000.0,buy
3025,9407150100,2014-06-25,285000.0,98038,3,342000.0,buy
3026,3793501050,2014-08-22,399950.0,98038,3,342000.0,don't buy
3027,5104512070,2015-04-20,412000.0,98038,3,342000.0,don't buy
3028,4123810090,2014-09-09,393000.0,98038,3,342000.0,don't buy
3029,6679000170,2015-04-14,310000.0,98038,3,342000.0,buy
3030,2525300480,2015-03-04,224975.0,98038,4,342000.0,buy
3031,5104510190,2015-04-27,349000.0,98038,3,342000.0,don't buy
3032,1545801630,2014-07-21,233000.0,98038,3,342000.0,buy
3033,1545803890,2014-12-31,240000.0,98038,3,342000.0,buy
3034,9407150130,2014-12-01,240000.0,98038,3,342000.0,buy
3035,2395710020,2014-08-07,369000.0,98038,3,342000.0,don't buy
3036,3158500250,2014-05-14,317000.0,98038,3,342000.0,buy
3037,2025700130,2015-01-29,269950.0,98038,4,342000.0,buy
3038,3793500780,2014-05-10,320000.0,98038,3,342000.0,buy
3039,9406540130,2015-04-03,489000.0,98038,3,342000.0,don't buy
3040,2215901650,2015-04-02,350000.0,98038,3,342000.0,don't buy
3041,2215901310,2014-11-14,303500.0,98038,3,342000.0,buy
3042,322069153,2014-08-27,364250.0,98038,3,342000.0,don't buy
3043,2310030500,2014-07-10,263000.0,98038,3,342000.0,buy
3044,2781200010,2014-10-10,419000.0,98038,3,342000.0,don't buy
3045,322069109,2015-05-05,411000.0,98038,4,342000.0,don't buy
3046,538000440,2015-05-01,325000.0,98038,3,342000.0,buy
3047,2310040020,2015-04-09,365000.0,98038,3,342000.0,don't buy
3048,9406550050,2015-03-30,289000.0,98038,3,342000.0,buy
3049,9406540050,2014-09-05,428400.0,98038,3,342000.0,don't buy
3050,1545806980,2014-06-30,263000.0,98038,3,342000.0,buy
3051,2025700080,2014-07-10,265000.0,98038,4,342000.0,buy
3052,4123840050,2014-06-30,397500.0,98038,3,342000.0,don't buy
3053,4127000095,2014-10-29,653000.0,98038,4,342000.0,don't buy
3054,3303860130,2014-12-03,455000.0,98038,3,342000.0,don't buy
3055,9406600050,2014-05-12,410000.0,98038,3,342000.0,don't buy
3056,9406540190,2014-11-10,315000.0,98038,3,342000.0,buy
3057,1545800290,2014-09-05,215000.0,98038,3,342000.0,buy
3058,1545800290,2015-04-08,315000.0,98038,3,342000.0,buy
3059,2781270440,2014-05-19,241000.0,98038,3,342000.0,buy
3060,722079056,2014-10-06,352500.0,98038,4,342000.0,don't buy
3061,1545803390,2014-11-11,252000.0,98038,3,342000.0,buy
3062,3558000170,2014-07-11,329950.0,98038,3,342000.0,buy
3063,2781100080,2014-12-10,438900.0,98038,3,342000.0,don't buy
3064,8857640170,2015-05-06,533000.0,98038,3,342000.0,don't buy
3065,9206700190,2015-03-06,713900.0,98038,3,342000.0,don't buy
3066,5113260170,2015-01-13,215000.0,98038,3,342000.0,buy
3067,5416500680,2014-06-30,449000.0,98038,3,342000.0,don't buy
3068,4123840470,2015-02-24,408000.0,98038,3,342000.0,don't buy
3069,8856970440,2015-05-06,353500.0,98038,3,342000.0,don't buy
3070,5416500840,2014-06-27,320000.0,98038,3,342000.0,buy
3071,3523069008,2015-05-05,890000.0,98038,3,342000.0,don't buy
3072,5416500660,2015-04-30,426500.0,98038,3,342000.0,don't buy
3073,1442700250,2014-07-16,480000.0,98038,3,342000.0,don't buy
3074,9407600250,2015-03-27,211000.0,98038,3,342000.0,buy
3075,5104531640,2015-03-23,585000.0,98038,3,342000.0,don't buy
3076,2310000430,2015-05-07,284000.0,98038,4,342000.0,buy
3077,1545808370,2015-04-22,245000.0,98038,3,342000.0,buy
3078,2310010050,2015-04-30,274950.0,98038,3,342000.0,buy
3079,1560930050,2015-03-25,557500.0,98038,3,342000.0,don't buy
3080,1722069145,2014-12-23,760000.0,98038,3,342000.0,don't buy
3081,8856960050,2014-07-24,318400.0,98038,3,342000.0,buy
3082,5113260430,2015-03-04,280000.0,98038,3,342000.0,buy
3083,5104530430,2015-02-09,366000.0,98038,3,342000.0,don't buy
3084,9542830440,2015-03-30,340000.0,98038,3,342000.0,buy
3085,3558000130,2014-09-09,350000.0,98038,3,342000.0,don't buy
3086,8856960280,2015-01-21,350000.0,98038,3,342000.0,don't buy
3087,1545802850,2014-09-11,286000.0,98038,5,342000.0,buy
3088,2310000380,2014-12-19,269950.0,98038,4,342000.0,buy
3089,7714000250,2014-10-18,394000.0,98038,3,342000.0,don't buy
3090,3303950080,2014-11-03,292000.0,98038,3,342000.0,buy
3091,6679000130,2015-02-09,275000.0,98038,3,342000.0,buy
3092,538000250,2015-01-12,332500.0,98038,3,342000.0,buy
3093,8857640420,2014-10-01,294000.0,98038,3,342000.0,buy
3094,5104510130,2014-06-03,312000.0,98038,3,342000.0,buy
3095,9406520290,2014-12-29,305000.0,98038,3,342000.0,buy
3096,2310000280,2014-12-11,275000.0,98038,4,342000.0,buy
3097,3158500460,2015-03-27,359500.0,98038,3,342000.0,don't buy
3098,1545805980,2014-11-10,390000.0,98038,3,342000.0,don't buy
3099,255370420,2015-04-02,318200.0,98038,3,342000.0,buy
3100,5416500980,2014-07-29,419900.0,98038,3,342000.0,don't buy
3101,1545808110,2014-06-17,250000.0,98038,3,342000.0,buy
3102,2085200545,2014-08-21,180000.0,98038,4,342000.0,buy
3103,3288020050,2014-06-27,355000.0,98038,3,342000.0,don't buy
3104,1786200010,2015-05-14,456500.0,98038,3,342000.0,don't buy
3105,5104511630,2014-08-12,444000.0,98038,3,342000.0,don't buy
3106,5416500950,2015-03-09,428900.0,98038,3,342000.0,don't buy
3107,2025700430,2014-08-26,269500.0,98038,4,342000.0,buy
3108,1545803340,2015-02-24,269000.0,98038,5,342000.0,buy
3109,3303950130,2014-11-13,415000.0,98038,3,342000.0,don't buy
3110,2525300380,2015-04-16,260656.0,98038,4,342000.0,buy
3111,9406590280,2014-05-16,350000.0,98038,3,342000.0,don't buy
3112,1722069052,2014-10-24,565000.0,98038,4,342000.0,don't buy
3113,1545803980,2015-04-25,239000.0,98038,4,342000.0,buy
3114,2310030490,2015-03-23,292500.0,98038,3,342000.0,buy
3115,9406520580,2014-08-19,305000.0,98038,3,342000.0,buy
3116,322069020,2014-06-19,520000.0,98038,3,342000.0,don't buy
3117,5104540330,2015-05-08,679000.0,98038,3,342000.0,don't buy
3118,6679000720,2014-09-24,296000.0,98038,3,342000.0,buy
3119,2525310040,2015-01-29,206000.0,98038,4,342000.0,buy
3120,5104510540,2014-11-26,295000.0,98038,3,342000.0,buy
3121,2781250100,2015-04-15,394000.0,98038,3,342000.0,don't buy
3122,5104531120,2015-03-23,775000.0,98038,3,342000.0,don't buy
3123,9542830690,2014-11-20,321000.0,98038,3,342000.0,buy
3124,5104540360,2014-11-07,616000.0,98038,3,342000.0,don't buy
3125,1545803520,2015-01-26,251000.0,98038,4,342000.0,buy
3126,3793501390,2014-09-15,293000.0,98038,3,342000.0,buy
3127,8857640040,2015-04-10,425000.0,98038,3,342000.0,don't buy
3128,2781250900,2014-06-20,218000.0,98038,3,342000.0,buy
3129,322069010,2015-05-08,435000.0,98038,4,342000.0,don't buy
3130,1545807810,2014-10-21,118000.0,98038,4,342000.0,buy
3131,5104511590,2014-05-20,380000.0,98038,3,342000.0,don't buy
3132,1545801970,2014-05-16,250000.0,98038,5,342000.0,buy
3133,2322069100,2015-04-09,453000.0,98038,3,342000.0,don't buy
3134,2310050110,2014-12-15,364950.0,98038,3,342000.0,don't buy
3135,2780900220,2014-12-26,335000.0,98038,3,342000.0,buy
3136,5104510210,2015-03-09,314950.0,98038,3,342000.0,buy
3137,2025700180,2014-11-20,300000.0,98038,3,342000.0,buy
3138,7760600110,2014-10-27,212000.0,98038,3,342000.0,buy
3139,705700580,2015-05-01,366000.0,98038,3,342000.0,don't buy
3140,2310060040,2014-09-25,240000.0,98038,3,342000.0,buy
3141,3523069047,2014-08-25,849000.0,98038,3,342000.0,don't buy
3142,4396000530,2014-06-11,290000.0,98038,4,342000.0,buy
3143,1122069006,2014-07-10,540500.0,98038,3,342000.0,don't buy
3144,3558000120,2014-07-02,329950.0,98038,3,342000.0,buy
3145,5104530220,2015-04-20,404000.0,98038,3,342000.0,don't buy
3146,2781200090,2014-07-08,410000.0,98038,3,342000.0,don't buy
3147,2310100230,2014-08-12,380000.0,98038,3,342000.0,don't buy
3148,9406540150,2014-07-22,470000.0,98038,3,342000.0,don't buy
3149,8856960720,2014-08-08,280000.0,98038,3,342000.0,buy
3150,1442800150,2015-01-20,199950.0,98038,3,342000.0,buy
3151,4142450490,2015-04-03,315000.0,98038,3,342000.0,buy
3152,3303950760,2014-07-28,399900.0,98038,3,342000.0,don't buy
3153,5104520150,2014-05-20,426000.0,98038,3,342000.0,don't buy
3154,9407150360,2015-03-06,259875.0,98038,3,342000.0,buy
3155,9406570300,2014-09-30,382500.0,98038,3,342000.0,don't buy
3156,122069107,2014-12-04,427500.0,98038,4,342000.0,don't buy
3157,1222069133,2015-02-24,415000.0,98038,4,342000.0,don't buy
3158,5104530770,2015-01-21,353000.0,98038,3,342000.0,don't buy
3159,4017050820,2015-03-20,569999.0,98038,3,342000.0,don't buy
3160,5113260040,2014-10-16,240000.0,98038,3,342000.0,buy
3161,2310060230,2014-10-10,272000.0,98038,3,342000.0,buy
3162,322069141,2015-01-14,462000.0,98038,4,342000.0,don't buy
3163,7437101030,2014-08-22,265000.0,98038,3,342000.0,buy
3164,2215900180,2014-07-11,270000.0,98038,4,342000.0,buy
3165,2723069146,2015-04-24,660000.0,98038,3,342000.0,don't buy
3166,4123800180,2014-08-27,309000.0,98038,3,342000.0,buy
3167,5104510120,2015-03-27,305000.0,98038,3,342000.0,buy
3168,5104511530,2014-09-19,549900.0,98038,3,342000.0,don't buy
3169,2591720360,2014-12-26,375000.0,98038,3,342000.0,don't buy
3170,4123800580,2014-08-12,352000.0,98038,3,342000.0,don't buy
3171,5104520620,2014-07-24,291500.0,98038,3,342000.0,buy
3172,222069057,2015-03-30,665000.0,98038,3,342000.0,don't buy
3173,1864700300,2014-10-10,347500.0,98038,3,342000.0,don't buy
3174,1022069183,2014-06-27,725000.0,98038,3,342000.0,don't buy
3175,2310100180,2014-11-07,359950.0,98038,3,342000.0,don't buy
3176,8857640710,2014-08-20,479000.0,98038,3,342000.0,don't buy
3177,9406570350,2015-04-23,354000.0,98038,3,342000.0,don't buy
3178,5416500520,2014-08-25,300000.0,98038,3,342000.0,buy
3179,705700960,2014-07-24,315000.0,98038,3,342000.0,buy
3180,1545804820,2014-11-11,240000.0,98038,3,342000.0,buy
3181,9407150310,2015-01-28,357000.0,98038,5,342000.0,don't buy
3182,5104520810,2014-08-10,378000.0,98038,3,342000.0,don't buy
3183,4123800320,2015-02-06,176000.0,98038,3,342000.0,buy
3184,2215900800,2014-07-31,290000.0,98038,4,342000.0,buy
3185,3323069045,2014-11-10,234000.0,98038,3,342000.0,buy
3186,9407150350,2015-04-10,308950.0,98038,3,342000.0,buy
3187,1560920370,2014-11-07,485000.0,98038,3,342000.0,don't buy
3188,1442800060,2014-11-20,205000.0,98038,3,342000.0,buy
3189,3303951600,2014-08-20,369950.0,98038,3,342000.0,don't buy
3190,1545805460,2015-02-04,252000.0,98038,3,342000.0,buy
3191,3303860160,2015-02-24,430000.0,98038,3,342000.0,don't buy
3192,5104512180,2014-06-26,555000.0,98038,3,342000.0,don't buy
3193,5416500260,2014-09-08,285000.0,98038,3,342000.0,buy
3194,2025701360,2014-10-14,260000.0,98038,4,342000.0,buy
3195,4124000320,2015-03-16,335620.0,98038,3,342000.0,buy
3196,1545804510,2014-05-12,302000.0,98038,3,342000.0,buy
3197,5416510710,2014-05-05,309950.0,98038,3,342000.0,buy
3198,6699950310,2014-09-26,350000.0,98038,3,342000.0,don't buy
3199,2310110070,2015-03-17,379900.0,98038,3,342000.0,don't buy
3200,4123800260,2014-11-03,257700.0,98038,4,342000.0,buy
3201,2310010270,2015-02-18,280500.0,98038,3,342000.0,buy
3202,5104530810,2014-06-20,371000.0,98038,3,342000.0,don't buy
3203,2781250520,2014-10-16,200000.0,98038,3,342000.0,buy
3204,3223069065,2014-09-17,400000.0,98038,3,342000.0,don't buy
3205,3158500340,2014-07-11,299000.0,98038,3,342000.0,buy
3206,2310030390,2015-04-29,275000.0,98038,4,342000.0,buy
3207,4123840570,2014-10-20,390000.0,98038,3,342000.0,don't buy
